PracticeCode,Sex,Attribute,Value
76071,Male,Ages 25 to 44,693
76071,Male,Ages 45 to 64,733
76071,Male,Ages 65 to 74,344
76071,Male,Ages 75 to 84,216
76071,Male,Ages 85 plus,65
76071,Female,Ages 0 to 4,120
76071,Female,Ages 5 to 14,289
76071,Female,Ages 15 to 24,207
76071,Female,Ages 25 to 44,675
76071,Female,Ages 45 to 64,785
76071,Female,Ages 65 to 74,362
76071,Female,Ages 75 to 84,250
76071,Female,Ages 85 plus,117
76086,Male,Ages 0 to 4,105
76086,Male,Ages 5 to 14,313
76086,Male,Ages 15 to 24,266
76086,Male,Ages 25 to 44,532
76086,Male,Ages 45 to 64,733
76086,Male,Ages 65 to 74,263
76086,Male,Ages 75 to 84,151
76086,Male,Ages 85 plus,43
76086,Female,Ages 0 to 4,91
76086,Female,Ages 5 to 14,283
76086,Female,Ages 15 to 24,264
76086,Female,Ages 25 to 44,568
76086,Female,Ages 45 to 64,791
76086,Female,Ages 65 to 74,306
76086,Female,Ages 75 to 84,208
76086,Female,Ages 85 plus,67
76103,Male,Ages 0 to 4,133
76103,Male,Ages 5 to 14,298
76103,Male,Ages 15 to 24,256
76103,Male,Ages 25 to 44,693
76103,Male,Ages 45 to 64,726
76103,Male,Ages 65 to 74,315
76103,Male,Ages 75 to 84,183
76103,Male,Ages 85 plus,47
76103,Female,Ages 0 to 4,140
76103,Female,Ages 5 to 14,322
76103,Female,Ages 15 to 24,264
76103,Female,Ages 25 to 44,734
76103,Female,Ages 45 to 64,788
76103,Female,Ages 65 to 74,353
76103,Female,Ages 75 to 84,233
76103,Female,Ages 85 plus,82
76122,Male,Ages 0 to 4,256
76122,Male,Ages 5 to 14,617
76122,Male,Ages 15 to 24,492
76122,Male,Ages 25 to 44,1307
76122,Male,Ages 45 to 64,1288
76122,Male,Ages 65 to 74,418
76122,Male,Ages 75 to 84,235
76122,Male,Ages 85 plus,55
76122,Female,Ages 0 to 4,231
76122,Female,Ages 5 to 14,622
76122,Female,Ages 15 to 24,495
76122,Female,Ages 25 to 44,1386
76122,Female,Ages 45 to 64,1347
76122,Female,Ages 65 to 74,454
76122,Female,Ages 75 to 84,291
76122,Female,Ages 85 plus,103
76137,Male,Ages 0 to 4,187
76137,Male,Ages 5 to 14,561
76137,Male,Ages 15 to 24,495
76137,Male,Ages 25 to 44,891
76137,Male,Ages 45 to 64,1360
76137,Male,Ages 65 to 74,599
76137,Male,Ages 75 to 84,440
76137,Male,Ages 85 plus,147
76137,Female,Ages 0 to 4,168
76137,Female,Ages 5 to 14,550
76137,Female,Ages 15 to 24,486
76137,Female,Ages 25 to 44,839
76137,Female,Ages 45 to 64,1472
76137,Female,Ages 65 to 74,667
76137,Female,Ages 75 to 84,540
76137,Female,Ages 85 plus,294
76141,Male,Ages 0 to 4,289
76141,Male,Ages 5 to 14,509
76141,Male,Ages 15 to 24,492
76141,Male,Ages 25 to 44,1497
76141,Male,Ages 45 to 64,1257
76141,Male,Ages 65 to 74,444
76141,Male,Ages 75 to 84,273
76141,Male,Ages 85 plus,81
76141,Female,Ages 0 to 4,259
76141,Female,Ages 5 to 14,530
76141,Female,Ages 15 to 24,461
76141,Female,Ages 25 to 44,1639
76141,Female,Ages 45 to 64,1400
76141,Female,Ages 65 to 74,537
76141,Female,Ages 75 to 84,377
76141,Female,Ages 85 plus,142
76161,Male,Ages 0 to 4,102
76161,Male,Ages 5 to 14,309
76161,Male,Ages 15 to 24,228
76161,Male,Ages 25 to 44,461
76161,Male,Ages 45 to 64,616
76161,Male,Ages 65 to 74,260
76161,Male,Ages 75 to 84,139
76161,Male,Ages 85 plus,41
76161,Female,Ages 0 to 4,104
76161,Female,Ages 5 to 14,239
76161,Female,Ages 15 to 24,219
76161,Female,Ages 25 to 44,488
76161,Female,Ages 45 to 64,636
76161,Female,Ages 65 to 74,257
76161,Female,Ages 75 to 84,163
76161,Female,Ages 85 plus,57
76180,Male,Ages 0 to 4,132
76180,Male,Ages 5 to 14,369
76180,Male,Ages 15 to 24,289
76180,Male,Ages 25 to 44,516
76180,Male,Ages 45 to 64,655
76180,Male,Ages 65 to 74,256
76180,Male,Ages 75 to 84,134
76180,Male,Ages 85 plus,53
76180,Female,Ages 0 to 4,119
76180,Female,Ages 5 to 14,349
76180,Female,Ages 15 to 24,265
76180,Female,Ages 25 to 44,612
76180,Female,Ages 45 to 64,709
76180,Female,Ages 65 to 74,265
76180,Female,Ages 75 to 84,158
76180,Female,Ages 85 plus,61
76194,Male,Ages 0 to 4,69
76194,Male,Ages 5 to 14,168
76194,Male,Ages 15 to 24,129
76194,Male,Ages 25 to 44,296
76194,Male,Ages 45 to 64,436
76194,Male,Ages 65 to 74,192
76194,Male,Ages 75 to 84,146
76194,Male,Ages 85 plus,26
76194,Female,Ages 0 to 4,78
76194,Female,Ages 5 to 14,153
76194,Female,Ages 15 to 24,125
76194,Female,Ages 25 to 44,340
76194,Female,Ages 45 to 64,448
76194,Female,Ages 65 to 74,211
76194,Female,Ages 75 to 84,155
76194,Female,Ages 85 plus,50
76211,Male,Ages 0 to 4,144
76211,Male,Ages 5 to 14,255
76211,Male,Ages 15 to 24,193
76211,Male,Ages 25 to 44,570
76211,Male,Ages 45 to 64,551
76211,Male,Ages 65 to 74,226
76211,Male,Ages 75 to 84,127
76211,Male,Ages 85 plus,31
76211,Female,Ages 0 to 4,126
76211,Female,Ages 5 to 14,235
76211,Female,Ages 15 to 24,189
76211,Female,Ages 25 to 44,579
76211,Female,Ages 45 to 64,599
76211,Female,Ages 65 to 74,260
76211,Female,Ages 75 to 84,136
76211,Female,Ages 85 plus,60
76226,Male,Ages 0 to 4,336
76226,Male,Ages 5 to 14,855
76226,Male,Ages 15 to 24,897
76226,Male,Ages 25 to 44,1687
76226,Male,Ages 45 to 64,1980
76226,Male,Ages 65 to 74,669
76226,Male,Ages 75 to 84,411
76226,Male,Ages 85 plus,109
76226,Female,Ages 0 to 4,314
76226,Female,Ages 5 to 14,845
76226,Female,Ages 15 to 24,787
76226,Female,Ages 25 to 44,1846
76226,Female,Ages 45 to 64,2016
76226,Female,Ages 65 to 74,729
76226,Female,Ages 75 to 84,455
76226,Female,Ages 85 plus,213
77036,Male,Ages 0 to 4,191
77036,Male,Ages 5 to 14,440
77036,Male,Ages 15 to 24,329
77036,Male,Ages 25 to 44,841
77036,Male,Ages 45 to 64,706
77036,Male,Ages 65 to 74,270
77036,Male,Ages 75 to 84,177
77036,Male,Ages 85 plus,36
77036,Female,Ages 0 to 4,150
77036,Female,Ages 5 to 14,393
77036,Female,Ages 15 to 24,328
77036,Female,Ages 25 to 44,971
77036,Female,Ages 45 to 64,763
77036,Female,Ages 65 to 74,327
77036,Female,Ages 75 to 84,217
77036,Female,Ages 85 plus,70
77055,Male,Ages 0 to 4,256
77055,Male,Ages 5 to 14,561
77055,Male,Ages 15 to 24,524
77055,Male,Ages 25 to 44,1215
77055,Male,Ages 45 to 64,1188
77055,Male,Ages 65 to 74,419
77055,Male,Ages 75 to 84,256
77055,Male,Ages 85 plus,66
77055,Female,Ages 0 to 4,228
77055,Female,Ages 5 to 14,543
77055,Female,Ages 15 to 24,471
77055,Female,Ages 25 to 44,1271
77055,Female,Ages 45 to 64,1281
77055,Female,Ages 65 to 74,483
77055,Female,Ages 75 to 84,312
77055,Female,Ages 85 plus,124
77074,Male,Ages 0 to 4,86
77074,Male,Ages 5 to 14,260
77074,Male,Ages 15 to 24,258
77074,Male,Ages 25 to 44,507
77074,Male,Ages 45 to 64,615
77074,Male,Ages 65 to 74,248
77074,Male,Ages 75 to 84,178
77074,Male,Ages 85 plus,56
77074,Female,Ages 0 to 4,75
77074,Female,Ages 5 to 14,249
77074,Female,Ages 15 to 24,245
77074,Female,Ages 25 to 44,507
77074,Female,Ages 45 to 64,649
77074,Female,Ages 65 to 74,293
77074,Female,Ages 75 to 84,224
77074,Female,Ages 85 plus,101
77093,Male,Ages 0 to 4,282
77093,Male,Ages 5 to 14,460
77093,Male,Ages 15 to 24,321
77093,Male,Ages 25 to 44,1132
77093,Male,Ages 45 to 64,978
77093,Male,Ages 65 to 74,346
77093,Male,Ages 75 to 84,217
77093,Male,Ages 85 plus,35
77093,Female,Ages 0 to 4,274
77093,Female,Ages 5 to 14,456
77093,Female,Ages 15 to 24,340
77093,Female,Ages 25 to 44,1241
77093,Female,Ages 45 to 64,993
77093,Female,Ages 65 to 74,386
77093,Female,Ages 75 to 84,272
77093,Female,Ages 85 plus,62
77106,Male,Ages 0 to 4,606
77106,Male,Ages 5 to 14,1280
77106,Male,Ages 15 to 24,1007
77106,Male,Ages 25 to 44,2681
77106,Male,Ages 45 to 64,2287
77106,Male,Ages 65 to 74,744
77106,Male,Ages 75 to 84,400
77106,Male,Ages 85 plus,116
77106,Female,Ages 0 to 4,635
77106,Female,Ages 5 to 14,1292
77106,Female,Ages 15 to 24,941
77106,Female,Ages 25 to 44,3043
77106,Female,Ages 45 to 64,2342
77106,Female,Ages 65 to 74,804
77106,Female,Ages 75 to 84,484
77106,Female,Ages 85 plus,189
77111,Male,Ages 0 to 4,243
77111,Male,Ages 5 to 14,554
77111,Male,Ages 15 to 24,566
77111,Male,Ages 25 to 44,1562
77111,Male,Ages 45 to 64,1574
77111,Male,Ages 65 to 74,699
77111,Male,Ages 75 to 84,425
77111,Male,Ages 85 plus,127
77111,Female,Ages 0 to 4,208
77111,Female,Ages 5 to 14,538
77111,Female,Ages 15 to 24,565
77111,Female,Ages 25 to 44,1512
77111,Female,Ages 45 to 64,1560
77111,Female,Ages 65 to 74,773
77111,Female,Ages 75 to 84,560
77111,Female,Ages 85 plus,202
77125,Male,Ages 0 to 4,176
77125,Male,Ages 5 to 14,374
77125,Male,Ages 15 to 24,288
77125,Male,Ages 25 to 44,785
77125,Male,Ages 45 to 64,933
77125,Male,Ages 65 to 74,323
77125,Male,Ages 75 to 84,185
77125,Male,Ages 85 plus,41
77125,Female,Ages 0 to 4,149
77125,Female,Ages 5 to 14,364
77125,Female,Ages 15 to 24,296
77125,Female,Ages 25 to 44,861
77125,Female,Ages 45 to 64,948
77125,Female,Ages 65 to 74,328
77125,Female,Ages 75 to 84,203
77125,Female,Ages 85 plus,52
77159,Male,Ages 0 to 4,185
77159,Male,Ages 5 to 14,568
77159,Male,Ages 15 to 24,485
77159,Male,Ages 25 to 44,1063
77159,Male,Ages 45 to 64,1108
77159,Male,Ages 65 to 74,410
77159,Male,Ages 75 to 84,219
77159,Male,Ages 85 plus,56
77159,Female,Ages 0 to 4,220
77159,Female,Ages 5 to 14,513
77159,Female,Ages 15 to 24,428
77159,Female,Ages 25 to 44,1128
77159,Female,Ages 45 to 64,1141
77159,Female,Ages 65 to 74,417
77159,Female,Ages 75 to 84,261
77159,Female,Ages 85 plus,88
77197,Male,Ages 0 to 4,256
77197,Male,Ages 5 to 14,641
77197,Male,Ages 15 to 24,567
77197,Male,Ages 25 to 44,1337
77197,Male,Ages 45 to 64,1368
77197,Male,Ages 65 to 74,542
77197,Male,Ages 75 to 84,313
77197,Male,Ages 85 plus,99
77197,Female,Ages 0 to 4,218
77197,Female,Ages 5 to 14,603
77197,Female,Ages 15 to 24,556
77197,Female,Ages 25 to 44,1381
77197,Female,Ages 45 to 64,1452
77197,Female,Ages 65 to 74,577
77197,Female,Ages 75 to 84,418
77197,Female,Ages 85 plus,163
77200,Male,Ages 0 to 4,206
77200,Male,Ages 5 to 14,272
77200,Male,Ages 15 to 24,219
77200,Male,Ages 25 to 44,736
77200,Male,Ages 45 to 64,492
77200,Male,Ages 65 to 74,197
77200,Male,Ages 75 to 84,92
77200,Male,Ages 85 plus,15
77200,Female,Ages 0 to 4,165
77200,Female,Ages 5 to 14,258
77200,Female,Ages 15 to 24,211
77200,Female,Ages 25 to 44,774
77200,Female,Ages 45 to 64,539
77200,Female,Ages 65 to 74,225
77200,Female,Ages 75 to 84,112
77200,Female,Ages 85 plus,45
77271,Male,Ages 0 to 4,204
77271,Male,Ages 5 to 14,545
77271,Male,Ages 15 to 24,455
77271,Male,Ages 25 to 44,1070
77271,Male,Ages 45 to 64,1095
77271,Male,Ages 65 to 74,460
77271,Male,Ages 75 to 84,292
77271,Male,Ages 85 plus,53
77271,Female,Ages 0 to 4,168
77271,Female,Ages 5 to 14,546
77271,Female,Ages 15 to 24,434
77271,Female,Ages 25 to 44,1167
77271,Female,Ages 45 to 64,1222
77271,Female,Ages 65 to 74,513
77271,Female,Ages 75 to 84,336
77271,Female,Ages 85 plus,101
77286,Male,Ages 0 to 4,174
77286,Male,Ages 5 to 14,338
77286,Male,Ages 15 to 24,291
77286,Male,Ages 25 to 44,895
77286,Male,Ages 45 to 64,813
77286,Male,Ages 65 to 74,323
77286,Male,Ages 75 to 84,195
77286,Male,Ages 85 plus,44
77286,Female,Ages 0 to 4,185
77286,Female,Ages 5 to 14,375
77286,Female,Ages 15 to 24,314
77286,Female,Ages 25 to 44,976
77286,Female,Ages 45 to 64,848
77286,Female,Ages 65 to 74,335
77286,Female,Ages 75 to 84,257
77286,Female,Ages 85 plus,65
78010,Male,Ages 0 to 4,220
78010,Male,Ages 5 to 14,630
78010,Male,Ages 15 to 24,656
78010,Male,Ages 25 to 44,1381
78010,Male,Ages 45 to 64,1344
78010,Male,Ages 65 to 74,429
78010,Male,Ages 75 to 84,214
78010,Male,Ages 85 plus,37
78010,Female,Ages 0 to 4,202
78010,Female,Ages 5 to 14,587
78010,Female,Ages 15 to 24,604
78010,Female,Ages 25 to 44,1344
78010,Female,Ages 45 to 64,1389
78010,Female,Ages 65 to 74,511
78010,Female,Ages 75 to 84,276
78010,Female,Ages 85 plus,45
78024,Male,Ages 0 to 4,488
78024,Male,Ages 5 to 14,847
78024,Male,Ages 15 to 24,686
78024,Male,Ages 25 to 44,2051
78024,Male,Ages 45 to 64,1954
78024,Male,Ages 65 to 74,690
78024,Male,Ages 75 to 84,306
78024,Male,Ages 85 plus,72
78024,Female,Ages 0 to 4,434
78024,Female,Ages 5 to 14,822
78024,Female,Ages 15 to 24,657
78024,Female,Ages 25 to 44,2124
78024,Female,Ages 45 to 64,1983
78024,Female,Ages 65 to 74,687
78024,Female,Ages 75 to 84,411
78024,Female,Ages 85 plus,123
78062,Male,Ages 0 to 4,171
78062,Male,Ages 5 to 14,404
78062,Male,Ages 15 to 24,394
78062,Male,Ages 25 to 44,952
78062,Male,Ages 45 to 64,913
78062,Male,Ages 65 to 74,289
78062,Male,Ages 75 to 84,175
78062,Male,Ages 85 plus,36
78062,Female,Ages 0 to 4,162
78062,Female,Ages 5 to 14,362
78062,Female,Ages 15 to 24,353
78062,Female,Ages 25 to 44,990
78062,Female,Ages 45 to 64,1000
78062,Female,Ages 65 to 74,316
78062,Female,Ages 75 to 84,193
78062,Female,Ages 85 plus,66
78077,Male,Ages 0 to 4,214
78077,Male,Ages 5 to 14,553
78077,Male,Ages 15 to 24,502
78077,Male,Ages 25 to 44,1259
78077,Male,Ages 45 to 64,1382
78077,Male,Ages 65 to 74,360
78077,Male,Ages 75 to 84,233
78077,Male,Ages 85 plus,61
78077,Female,Ages 0 to 4,216
78077,Female,Ages 5 to 14,579
78077,Female,Ages 15 to 24,442
78077,Female,Ages 25 to 44,1352
78077,Female,Ages 45 to 64,1296
78077,Female,Ages 65 to 74,401
78077,Female,Ages 75 to 84,282
78077,Female,Ages 85 plus,86
78113,Male,Ages 0 to 4,129
78113,Male,Ages 5 to 14,400
78113,Male,Ages 15 to 24,373
78113,Male,Ages 25 to 44,902
78113,Male,Ages 45 to 64,985
78113,Male,Ages 65 to 74,298
78113,Male,Ages 75 to 84,194
78113,Male,Ages 85 plus,62
78113,Female,Ages 0 to 4,129
78113,Female,Ages 5 to 14,363
78113,Female,Ages 15 to 24,372
78113,Female,Ages 25 to 44,877
78113,Female,Ages 45 to 64,952
78113,Female,Ages 65 to 74,350
78113,Female,Ages 75 to 84,279
78113,Female,Ages 85 plus,110
78128,Male,Ages 0 to 4,191
78128,Male,Ages 5 to 14,532
78128,Male,Ages 15 to 24,460
78128,Male,Ages 25 to 44,1193
78128,Male,Ages 45 to 64,1183
78128,Male,Ages 65 to 74,374
78128,Male,Ages 75 to 84,195
78128,Male,Ages 85 plus,45
78128,Female,Ages 0 to 4,207
78128,Female,Ages 5 to 14,464
78128,Female,Ages 15 to 24,421
78128,Female,Ages 25 to 44,1149
78128,Female,Ages 45 to 64,1118
78128,Female,Ages 65 to 74,390
78128,Female,Ages 75 to 84,241
78128,Female,Ages 85 plus,102
78132,Male,Ages 0 to 4,180
78132,Male,Ages 5 to 14,614
78132,Male,Ages 15 to 24,470
78132,Male,Ages 25 to 44,1272
78132,Male,Ages 45 to 64,1260
78132,Male,Ages 65 to 74,318
78132,Male,Ages 75 to 84,158
78132,Male,Ages 85 plus,43
78132,Female,Ages 0 to 4,194
78132,Female,Ages 5 to 14,576
78132,Female,Ages 15 to 24,484
78132,Female,Ages 25 to 44,1270
78132,Female,Ages 45 to 64,1222
78132,Female,Ages 65 to 74,352
78132,Female,Ages 75 to 84,214
78132,Female,Ages 85 plus,81
78147,Male,Ages 0 to 4,238
78147,Male,Ages 5 to 14,584
78147,Male,Ages 15 to 24,622
78147,Male,Ages 25 to 44,1294
78147,Male,Ages 45 to 64,1426
78147,Male,Ages 65 to 74,528
78147,Male,Ages 75 to 84,273
78147,Male,Ages 85 plus,66
78147,Female,Ages 0 to 4,241
78147,Female,Ages 5 to 14,552
78147,Female,Ages 15 to 24,570
78147,Female,Ages 25 to 44,1329
78147,Female,Ages 45 to 64,1417
78147,Female,Ages 65 to 74,528
78147,Female,Ages 75 to 84,300
78147,Female,Ages 85 plus,115
78166,Male,Ages 0 to 4,287
78166,Male,Ages 5 to 14,894
78166,Male,Ages 15 to 24,901
78166,Male,Ages 25 to 44,1742
78166,Male,Ages 45 to 64,2250
78166,Male,Ages 65 to 74,904
78166,Male,Ages 75 to 84,561
78166,Male,Ages 85 plus,145
78166,Female,Ages 0 to 4,266
78166,Female,Ages 5 to 14,858
78166,Female,Ages 15 to 24,801
78166,Female,Ages 25 to 44,1771
78166,Female,Ages 45 to 64,2332
78166,Female,Ages 65 to 74,1002
78166,Female,Ages 75 to 84,677
78166,Female,Ages 85 plus,254
78171,Male,Ages 0 to 4,333
78171,Male,Ages 5 to 14,833
78171,Male,Ages 15 to 24,602
78171,Male,Ages 25 to 44,1745
78171,Male,Ages 45 to 64,1731
78171,Male,Ages 65 to 74,588
78171,Male,Ages 75 to 84,352
78171,Male,Ages 85 plus,67
78171,Female,Ages 0 to 4,318
78171,Female,Ages 5 to 14,819
78171,Female,Ages 15 to 24,582
78171,Female,Ages 25 to 44,1818
78171,Female,Ages 45 to 64,1744
78171,Female,Ages 65 to 74,689
78171,Female,Ages 75 to 84,422
78171,Female,Ages 85 plus,118
78190,Male,Ages 0 to 4,354
78190,Male,Ages 5 to 14,788
78190,Male,Ages 15 to 24,735
78190,Male,Ages 25 to 44,1692
78190,Male,Ages 45 to 64,1758
78190,Male,Ages 65 to 74,556
78190,Male,Ages 75 to 84,370
78190,Male,Ages 85 plus,101
78190,Female,Ages 0 to 4,297
78190,Female,Ages 5 to 14,676
78190,Female,Ages 15 to 24,697
78190,Female,Ages 25 to 44,1770
78190,Female,Ages 45 to 64,1711
78190,Female,Ages 65 to 74,623
78190,Female,Ages 75 to 84,458
78190,Female,Ages 85 plus,171
78241,Male,Ages 0 to 4,477
78241,Male,Ages 5 to 14,1126
78241,Male,Ages 15 to 24,923
78241,Male,Ages 25 to 44,2351
78241,Male,Ages 45 to 64,2450
78241,Male,Ages 65 to 74,717
78241,Male,Ages 75 to 84,406
78241,Male,Ages 85 plus,101
78241,Female,Ages 0 to 4,409
78241,Female,Ages 5 to 14,1086
78241,Female,Ages 15 to 24,926
78241,Female,Ages 25 to 44,2517
78241,Female,Ages 45 to 64,2329
78241,Female,Ages 65 to 74,774
78241,Female,Ages 75 to 84,496
78241,Female,Ages 85 plus,183
78255,Male,Ages 0 to 4,276
78255,Male,Ages 5 to 14,786
78255,Male,Ages 15 to 24,791
78255,Male,Ages 25 to 44,1778
78255,Male,Ages 45 to 64,1700
78255,Male,Ages 65 to 74,445
78255,Male,Ages 75 to 84,289
78255,Male,Ages 85 plus,58
78255,Female,Ages 0 to 4,240
78255,Female,Ages 5 to 14,719
78255,Female,Ages 15 to 24,744
78255,Female,Ages 25 to 44,1776
78255,Female,Ages 45 to 64,1722
78255,Female,Ages 65 to 74,571
78255,Female,Ages 75 to 84,368
78255,Female,Ages 85 plus,113
78260,Male,Ages 0 to 4,187
78260,Male,Ages 5 to 14,545
78260,Male,Ages 15 to 24,632
78260,Male,Ages 25 to 44,1574
78260,Male,Ages 45 to 64,1376
78260,Male,Ages 65 to 74,535
78260,Male,Ages 75 to 84,229
78260,Male,Ages 85 plus,53
78260,Female,Ages 0 to 4,184
78260,Female,Ages 5 to 14,554
78260,Female,Ages 15 to 24,597
78260,Female,Ages 25 to 44,1402
78260,Female,Ages 45 to 64,1474
78260,Female,Ages 65 to 74,616
78260,Female,Ages 75 to 84,315
78260,Female,Ages 85 plus,119
78306,Male,Ages 0 to 4,151
78306,Male,Ages 5 to 14,395
78306,Male,Ages 15 to 24,414
78306,Male,Ages 25 to 44,1012
78306,Male,Ages 45 to 64,1159
78306,Male,Ages 65 to 74,415
78306,Male,Ages 75 to 84,286
78306,Male,Ages 85 plus,63
78306,Female,Ages 0 to 4,143
78306,Female,Ages 5 to 14,338
78306,Female,Ages 15 to 24,386
78306,Female,Ages 25 to 44,960
78306,Female,Ages 45 to 64,1133
78306,Female,Ages 65 to 74,426
78306,Female,Ages 75 to 84,326
78306,Female,Ages 85 plus,92
78311,Male,Ages 0 to 4,189
78311,Male,Ages 5 to 14,507
78311,Male,Ages 15 to 24,524
78311,Male,Ages 25 to 44,1410
78311,Male,Ages 45 to 64,1220
78311,Male,Ages 65 to 74,326
78311,Male,Ages 75 to 84,207
78311,Male,Ages 85 plus,44
78311,Female,Ages 0 to 4,185
78311,Female,Ages 5 to 14,510
78311,Female,Ages 15 to 24,500
78311,Female,Ages 25 to 44,1260
78311,Female,Ages 45 to 64,1219
78311,Female,Ages 65 to 74,341
78311,Female,Ages 75 to 84,273
78311,Female,Ages 85 plus,69
78330,Male,Ages 0 to 4,152
78330,Male,Ages 5 to 14,421
78330,Male,Ages 15 to 24,454
78330,Male,Ages 25 to 44,1031
78330,Male,Ages 45 to 64,1018
78330,Male,Ages 65 to 74,318
78330,Male,Ages 75 to 84,198
78330,Male,Ages 85 plus,49
78330,Female,Ages 0 to 4,175
78330,Female,Ages 5 to 14,436
78330,Female,Ages 15 to 24,387
78330,Female,Ages 25 to 44,989
78330,Female,Ages 45 to 64,1027
78330,Female,Ages 65 to 74,382
78330,Female,Ages 75 to 84,237
78330,Female,Ages 85 plus,74
78344,Male,Ages 0 to 4,165
78344,Male,Ages 5 to 14,479
78344,Male,Ages 15 to 24,411
78344,Male,Ages 25 to 44,780
78344,Male,Ages 45 to 64,965
78344,Male,Ages 65 to 74,262
78344,Male,Ages 75 to 84,161
78344,Male,Ages 85 plus,38
78344,Female,Ages 0 to 4,192
78344,Female,Ages 5 to 14,442
78344,Female,Ages 15 to 24,437
78344,Female,Ages 25 to 44,881
78344,Female,Ages 45 to 64,952
78344,Female,Ages 65 to 74,289
78344,Female,Ages 75 to 84,173
78344,Female,Ages 85 plus,68
78359,Male,Ages 0 to 4,352
78359,Male,Ages 5 to 14,858
78359,Male,Ages 15 to 24,466
78359,Male,Ages 25 to 44,1631
78359,Male,Ages 45 to 64,1296
78359,Male,Ages 65 to 74,403
78359,Male,Ages 75 to 84,205
78359,Male,Ages 85 plus,45
78359,Female,Ages 0 to 4,380
78359,Female,Ages 5 to 14,851
78359,Female,Ages 15 to 24,446
78359,Female,Ages 25 to 44,1783
78359,Female,Ages 45 to 64,1238
78359,Female,Ages 65 to 74,403
78359,Female,Ages 75 to 84,271
78359,Female,Ages 85 plus,66
78397,Male,Ages 0 to 4,297
78397,Male,Ages 5 to 14,827
78397,Male,Ages 15 to 24,767
78397,Male,Ages 25 to 44,2048
78397,Male,Ages 45 to 64,1804
78397,Male,Ages 65 to 74,472
78397,Male,Ages 75 to 84,235
78397,Male,Ages 85 plus,44
78397,Female,Ages 0 to 4,232
78397,Female,Ages 5 to 14,774
78397,Female,Ages 15 to 24,767
78397,Female,Ages 25 to 44,1955
78397,Female,Ages 45 to 64,1682
78397,Female,Ages 65 to 74,518
78397,Female,Ages 75 to 84,271
78397,Female,Ages 85 plus,63
78414,Male,Ages 0 to 4,190
78414,Male,Ages 5 to 14,476
78414,Male,Ages 15 to 24,454
78414,Male,Ages 25 to 44,1103
78414,Male,Ages 45 to 64,1232
78414,Male,Ages 65 to 74,411
78414,Male,Ages 75 to 84,236
78414,Male,Ages 85 plus,60
78414,Female,Ages 0 to 4,152
78414,Female,Ages 5 to 14,444
78414,Female,Ages 15 to 24,427
78414,Female,Ages 25 to 44,1109
78414,Female,Ages 45 to 64,1145
78414,Female,Ages 65 to 74,434
78414,Female,Ages 75 to 84,312
78414,Female,Ages 85 plus,85
80005,Male,Ages 0 to 4,164
80005,Male,Ages 5 to 14,396
80005,Male,Ages 15 to 24,402
80005,Male,Ages 25 to 44,1049
80005,Male,Ages 45 to 64,1280
80005,Male,Ages 65 to 74,542
80005,Male,Ages 75 to 84,288
80005,Male,Ages 85 plus,74
80005,Female,Ages 0 to 4,142
80005,Female,Ages 5 to 14,382
80005,Female,Ages 15 to 24,414
80005,Female,Ages 25 to 44,1000
80005,Female,Ages 45 to 64,1341
80005,Female,Ages 65 to 74,603
80005,Female,Ages 75 to 84,395
80005,Female,Ages 85 plus,105
80010,Male,Ages 0 to 4,92
80010,Male,Ages 5 to 14,224
80010,Male,Ages 15 to 24,239
80010,Male,Ages 25 to 44,495
80010,Male,Ages 45 to 64,609
80010,Male,Ages 65 to 74,238
80010,Male,Ages 75 to 84,146
80010,Male,Ages 85 plus,22
80010,Female,Ages 0 to 4,98
80010,Female,Ages 5 to 14,242
80010,Female,Ages 15 to 24,241
80010,Female,Ages 25 to 44,536
80010,Female,Ages 45 to 64,587
80010,Female,Ages 65 to 74,289
80010,Female,Ages 75 to 84,194
80010,Female,Ages 85 plus,59
80058,Male,Ages 0 to 4,131
80058,Male,Ages 5 to 14,390
80058,Male,Ages 15 to 24,445
80058,Male,Ages 25 to 44,1015
80058,Male,Ages 45 to 64,1097
80058,Male,Ages 65 to 74,496
80058,Male,Ages 75 to 84,248
80058,Male,Ages 85 plus,71
80058,Female,Ages 0 to 4,118
80058,Female,Ages 5 to 14,371
80058,Female,Ages 15 to 24,424
80058,Female,Ages 25 to 44,919
80058,Female,Ages 45 to 64,1183
80058,Female,Ages 65 to 74,522
80058,Female,Ages 75 to 84,301
80058,Female,Ages 85 plus,101
